gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt	cluster
AC044849.1	1.37283463860303e-11	-0.283028366169221	0.176	0.332	5.02471206075094e-07	234	0.603721509785346	0.951102644793214	1.10444853750092	1.41094160954945	2.94880745714876	1.23072245665587	0.403249935707651	1333	138	0.645331156449197	1.12362384257851	1.33824717084584	1.77691506007952	2.57815823747726	1.44580863009701	0.438734866044192	416	cluster.tp01
ACAP1	3.09944991422447e-12	-0.26857630106195	0.418	0.577	1.1344296631053e-07	557	0.566626202000532	0.979477100282908	1.2042528771467	1.59870884289131	2.94880745714876	1.31819283436641	0.427308992563107	1333	240	0.774538506104775	1.13653708671573	1.46899236530211	1.7602801953207	3.18125383307862	1.50477203982668	0.451902996203153	416	cluster.tp01
ANXA1	1.95629854955903e-15	0.278872253922551	0.782	0.596	7.160248321241e-11	1043	0.692497813669822	1.46256996509697	1.88444403082168	2.27356451626793	3.85537516589021	1.89413549270579	0.580736576978811	1333	248	0.807404777588481	1.23544752595089	1.7455900170503	2.16017931502818	3.14898425932607	1.75424388696194	0.550622182790544	416	cluster.tp01
ANXA5	1.25791856826485e-13	0.252493770637694	0.371	0.192	4.60410775170618e-09	495	0.521780605790778	1.01577208289457	1.19309371701908	1.54674864005213	2.58361241859346	1.29283097384148	0.375858074425163	1333	80	0.75880304997413	0.961758145556716	1.11110916623475	1.49548224790231	2.38035411961224	1.26072666895201	0.386559326794622	416	cluster.tp01
BCL3	2.73493450239779e-16	0.251009955875827	0.286	0.115	1.00101337722262e-11	381	0.581840287766472	1.00891208770718	1.15600855634195	1.45038897865379	2.60153305435011	1.25882770179974	0.349271455767828	1333	48	0.603646382319544	0.993825105957692	1.14479614537839	1.38794433668178	2.27402056526025	1.2363062937406	0.360756708936636	416	cluster.tp01
BIRC3	7.82994272665564e-27	0.340978389381146	0.334	0.127	2.86583733738323e-22	445	0.562112883132313	1.05013794233015	1.24707790486076	1.68379647975265	2.87266287045996	1.3811808670639	0.428925590540857	1333	53	0.603646382319544	0.993610802123842	1.11294848226797	1.40650477256798	2.02651735011104	1.20510074051395	0.310094437468644	416	cluster.tp01
C4orf48	2.75989230185797e-17	0.265918550007225	0.305	0.12	1.01014818140304e-12	406	0.568213544549532	1.01230143710117	1.18326186895466	1.4883868087912	2.83925737038806	1.26893331888435	0.355356808632617	1333	50	0.75880304997413	1.00543732045494	1.17785371535343	1.54558562930046	2.22815425514965	1.27377681441317	0.354857658892198	416	cluster.tp01
CCL4L2	1.24158352547271e-22	0.394070983685457	0.269	0.072	4.54431986158268e-18	358	0.521780605790778	1.03773699744912	1.30793484974116	2.02537432040956	6.31181663096469	1.74606261008914	1.10828621809632	1333	30	0.870424809797958	1.04664762149264	1.23701074673942	2.13353080273192	3.76159089334605	1.63389664703034	0.830809798939289	416	cluster.tp01
CCND2	3.95398539152073e-11	0.25157673617545	0.53	0.344	1.4471981931505e-06	706	0.521780605790778	1.05903739714841	1.33179729084398	1.77626243977942	3.60316593583991	1.46643084343685	0.516624167115264	1333	143	0.603646382319544	1.10256667405463	1.29773357211255	1.70728589228739	3.03882603952304	1.43232853593966	0.46222519086678	416	cluster.tp01
CD160	7.60945852084825e-11	-0.27326602174396	0.129	0.272	2.78513791321567e-06	172	0.676854931987976	0.953999855059636	1.08048147183062	1.49737361866102	2.27402056526025	1.24993992264533	0.416541804768003	1333	113	0.692747420410708	1.1493376483457	1.39681081892709	1.7500884590359	2.8659329630208	1.48529381469269	0.443877228536198	416	cluster.tp01
